smiles,c_index,x_index,global_number_of_atoms,global_charge,global_multiplicity,global_dipole,global_molar_mass,global_molar_volume,global_electronic_spatial_extent,global_E_scf,global_zero_point_correction,global_E_thermal_correction,global_H_thermal_correction,global_G_thermal_correction,global_E_zpe,global_E,global_H,global_G,global_stoichiometry,global_converged,global_homo_energy,global_lumo_energy,global_electronegativity,global_hardness,global_ES_root_dipole,global_ES_root_molar_volume,global_ES_root_electronic_spatial_extent,local_X,local_Y,local_Z,local_VBur,local_Mulliken_charge,local_APT_charge,local_NPA_charge,local_NPA_core,local_NPA_valence,local_NPA_Rydberg,local_NPA_total,local_NMR_shift,local_NMR_anisotropy,local_ES_root_Mulliken_charge,local_ES_root_NPA_charge,local_ES_root_NPA_core,local_ES_root_NPA_valence,local_ES_root_NPA_Rydberg,local_ES_root_NPA_total,from_cas,from_hammett,from_informer,local_NMR_pred,Halide
Brc1c(C#N)cccc1,1,0,13.0,0.0,1.0,5.0576,182.0193,848.093,1643.5375,-2895.59245024,0.089422,0.096868,0.097812,0.056003,-2895.503646,-2895.4962,-2895.495256,-2895.537065,C7H4BrN,1.0,-0.26195,-0.06252,0.162235,0.099715,5.1687,969.249,1636.885,-0.0,-0.435581,-0.0,0.6411264946507237,0.071605,0.360237,-0.07914,1.99858,4.05833,0.02223,6.07914,50.1092,123.6495,0.034516,-0.09861,1.99856,4.07981,0.02024,6.09861,True,True,False,120.60571384429932,Br
Brc1cc2c(nc1)cccc2,1,0,17.0,0.0,1.0,2.3105,208.0571,924.985,2837.8979,-2973.02887743,0.125856,0.133981,0.134925,0.091465,-2972.908769,-2972.900645,-2972.899701,-2972.943161,C9H6BrN,1.0,-0.2371,-0.06248,0.14979,0.08731,2.7046,1249.98,2857.7524,-1.03065,0.122415,-0.0,0.6065135305223411,0.051456,0.310315,-0.16144,1.99859,4.14199,0.02087,6.16144,59.1135,100.246,0.060607,-0.11279,1.99857,4.09352,0.0207,6.11279,True,False,False,107.70087850093842,Br
Brc1cc(-c2ccccc2)nc(-c2ccccc2)n1,1,0,30.0,0.0,1.0,2.3631,311.1803,2148.027,7846.1366,-3297.55267354,0.228879,0.243773,0.244717,0.184015,-3297.327395,-3297.3125,-3297.311556,-3297.372258,C16H11BrN2,1.0,-0.23811,-0.06656,0.152335,0.0857749999999999,0.9297,2702.356,7846.6071,-0.221638,1.750658,0.018715,0.5900723725613594,0.274057,1.065005,0.17484,1.99875,3.79271,0.0337,5.82516,21.6384,92.6413,0.279121,0.15598,1.99874,3.81266,0.03262,5.84402,True,False,False,155.98643970489502,Br
O=Cc1c(Br)cccc1,3,4,14.0,0.0,1.0,3.2224,185.0199,1249.642,1729.2963,-2916.67386682,0.100232,0.107912,0.108856,0.066514,-2916.574971,-2916.567291,-2916.566347,-2916.608689,C7H5BrO,1.0,-0.25822,-0.07364,0.16593,0.09229,0.3856,1084.595,1728.4615,0.063407,-0.462862,0.0,0.643643801132788,0.028796,0.434833,-0.07303,1.99856,4.05356,0.02092,6.07303,48.4508,112.6963,0.009073,-0.1046,1.99852,4.08626,0.01982,6.1046,True,True,False,124.00375628471376,Br
Clc1ccc(C(C)=O)cc1,1,0,17.0,0.0,1.0,2.2908,154.5957,1295.386,2126.6876,-844.490264154,0.128741,0.137757,0.138701,0.093838,-844.363027,-844.354011,-844.353067,-844.397929,C8H7ClO,1.0,-0.25514,-0.06429,0.159715,0.0954249999999999,3.9036,1494.676,2136.1796,-1.705874,-0.015548,0.0,0.5995909376966646,-0.060495,0.513409,-0.02804,1.99857,4.00762,0.02186,6.02804,48.0647,114.1292,-0.086255,-0.07795,1.99856,4.05782,0.02157,6.07795,True,False,False,124.45997500419617,Cl
Ic1cc(C)cc(C)c1,1,0,18.0,0.0,1.0,2.117,232.0636,1144.423,1874.815,-321.654724866,0.145329,0.155055,0.155999,0.106748,-321.51143,-321.501704,-321.500759,-321.550011,C8H9I,1.0,-0.23294,-0.02929,0.131115,0.101825,5.6933,1584.586,1908.9104,-0.0731,3.5e-05,0.00192,0.6252359974826935,-0.307713,0.434635,-0.19538,1.99863,4.16952,0.02724,6.19538,59.9488,93.1775,-0.243799,-0.23576,1.99875,4.20533,0.03168,6.23576,True,False,False,107.11043667793274,I
Clc1c(C)cccc1,1,0,15.0,0.0,1.0,1.5526,126.5853,1192.605,1121.8179,-731.161945631,0.119109,0.126218,0.127162,0.087399,-731.044243,-731.037134,-731.03619,-731.075953,C7H7Cl,1.0,-0.24123,-0.00924,0.125235,0.115995,1.0022,1173.369,1127.8645,-0.359797,-0.382053,0.0,0.6370358716173694,-0.127968,0.364839,-0.03356,1.99848,4.01418,0.0209,6.03356,52.8371,95.5472,-0.137769,-0.03746,1.99851,4.01702,0.02193,6.03746,True,True,False,117.89961004257202,Cl
Brc1ccc2c(c1)C(C)(C)c1ccccc1-2,1,0,29.0,0.0,1.0,2.0424,273.1717,2104.471,5526.1882,-3151.15516503,0.234568,0.247991,0.248935,0.194168,-3150.921955,-3150.908533,-3150.907589,-3150.962356,C15H13Br,1.0,-0.21446,-0.03736,0.12591,0.08855,1.3011,2189.788,5566.7703,-2.123458,-0.356962,-0.0,0.6128067967275016,0.083625,0.399494,-0.1036,1.99862,4.08318,0.0218,6.1036,55.7087,98.813,0.061801,-0.12169,1.99861,4.10073,0.02235,6.12169,True,False,False,113.2460458278656,Br
Brc1ccc(-c2cc3c4c(c5c(c3cc2)cccc5)cccc4)cc1,1,0,40.0,0.0,1.0,2.0438,383.2865,2777.467,16137.1908,-3495.33510625,0.312614,0.331199,0.332143,0.263394,-3495.030954,-3495.01237,-3495.011425,-3495.080174,C24H15Br,1.0,-0.21225,-0.04894,0.130595,0.081655,3.4007,2664.867,16140.4735,4.850065,-0.075758,0.007945,0.6088735053492763,0.085183,0.421969,-0.11092,1.99859,4.09071,0.02163,6.11092,54.9995,104.9329,0.080804,-0.11724,1.99859,4.09706,0.02159,6.11724,True,False,False,114.21636748313904,Br
Clc1cccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1,1,0,39.0,0.0,1.0,1.9496,343.8147,2762.067,11787.8175,-1433.15487537,0.298724,0.31801,0.318955,0.247676,-1432.85992,-1432.840634,-1432.83969,-1432.910969,C21H14ClN3,1.0,-0.2466,-0.07341,0.160005,0.086595,3.9438,2557.47,11737.5896,-4.348264,-1.028642,-7e-05,0.6001415984896161,-0.077392,0.417044,-0.04416,1.99855,4.02381,0.02181,6.04416,52.3371,101.2934,-0.073785,-0.03106,1.99855,4.01085,0.02166,6.03106,True,False,False,118.48007297515868,Cl
Ic1c(N)cccc1,1,0,14.0,0.0,1.0,1.8983,219.0246,995.311,1302.7603,-298.37238807,0.107067,0.114347,0.115291,0.073874,-298.267553,-298.260273,-298.259329,-298.300746,C6H6IN,1.0,-0.20887,-0.0313,0.120085,0.088785,7.8537,1053.859,1317.0895,0.531678,-0.205603,-0.003528,0.6519823788546255,-0.37877,0.198005,-0.25199,1.9986,4.22884,0.02456,6.25199,75.3251,59.6931,-0.281407,-0.27938,1.99876,4.24807,0.03255,6.27938,True,True,False,97.14162826538086,I
Ic1ccc(C(OCC)=O)cc1,1,0,21.0,0.0,1.0,1.9254,276.0734,1491.581,3754.3575,-510.212739702,0.162161,0.173801,0.174746,0.121702,-510.053204,-510.041564,-510.040619,-510.093663,C9H9IO2,1.0,-0.24711,-0.05427,0.15069,0.09642,4.5104,1699.709,3816.6051,1.211145,0.057165,-0.028149,0.6249213341724354,-0.306662,0.449871,-0.20416,1.99865,4.17849,0.02702,6.20416,53.0031,109.5474,-0.24715,-0.25734,1.99875,4.22779,0.03081,6.25734,True,True,False,117.20409369468688,I
Brc1cncnc1,1,0,10.0,0.0,1.0,0.9352,158.9851,831.054,1165.2166,-2835.42395368,0.067196,0.072683,0.073627,0.037043,-2835.358741,-2835.353254,-2835.352309,-2835.388894,C4H3BrN2,1.0,-0.26662,-0.05743,0.162025,0.104595,0.3581,1078.124,1162.2382,0.0,0.0,-0.117742,0.5994336060415355,0.05805,0.2253,-0.20531,1.99857,4.18706,0.01969,6.20531,55.4157,109.1762,0.100245,-0.15313,1.99858,4.13391,0.02064,6.15313,True,False,False,113.3030138015747,Br
Brc1cccc(C(F)(F)F)c1,1,0,15.0,0.0,1.0,2.3933,225.0078,1235.821,2924.3585,-3140.38829444,0.095579,0.104874,0.105819,0.058223,-3140.294198,-3140.284903,-3140.283959,-3140.331555,C7H4BrF3,1.0,-0.2573,-0.04004,0.14867,0.1086299999999999,3.2054,1109.717,2898.9306,-1.139691,0.352365,-0.003605,0.610997482693518,0.076016,0.366108,-0.10717,1.9986,4.08632,0.02225,6.10717,53.5923,111.2585,0.052362,-0.1034,1.9986,4.08355,0.02125,6.1034,True,True,False,116.0589075088501,Br
Ic1ccc(-c2ccccc2)cc1,1,0,22.0,0.0,1.0,1.8916,280.1076,1885.13,4032.1131,-474.071609094,0.171383,0.181936,0.18288,0.132677,-473.902773,-473.892219,-473.891275,-473.941478,C12H9I,1.0,-0.22507,-0.03595,0.13051,0.0945599999999999,9.6958,1466.213,4080.205,-1.332524,0.0,0.0,0.6225613593455003,-0.311293,0.385589,-0.21833,1.99863,4.19293,0.02678,6.21833,60.423,97.0286,-0.235057,-0.23944,1.99875,4.20832,0.03237,6.23944,True,False,False,106.2482008934021,I
Brc1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,1,0,39.0,0.0,1.0,1.9381,388.2657,2485.725,15357.418,-3544.664977,0.298317,0.317853,0.318797,0.246201,-3544.369734,-3544.350199,-3544.349254,-3544.42185,C21H14BrN3,1.0,-0.24218,-0.07285,0.157515,0.084665,1.6281,2726.28,15289.7627,4.279049,1e-06,-1.3e-05,0.6120201384518565,0.093967,0.502154,-0.09615,1.9986,4.07581,0.02173,6.09615,48.9283,112.5063,0.085852,-0.09083,1.9986,4.07069,0.02154,6.09083,True,False,False,123.33592486381532,Br
Brc1ccc2c(c1)c1ccccc1o2,1,0,21.0,0.0,1.0,1.7199,247.0907,1729.174,4543.4455,-3108.43066188,0.154592,0.164605,0.165549,0.117707,-3108.278324,-3108.268311,-3108.267367,-3108.315209,C12H7BrO,1.0,-0.22659,-0.04471,0.13565,0.09094,0.5455,1615.786,4562.9596,-1.84353,0.18805,0.0,0.6137507866582756,0.069136,0.314861,-0.12163,1.99863,4.10149,0.02151,6.12163,60.4191,97.6315,0.070588,-0.07197,1.99862,4.05197,0.02138,6.07197,True,False,False,106.10005700588226,Br
Clc1ccc(C#N)cc1,1,0,13.0,0.0,1.0,2.9568,137.5683,1335.21,1634.9374,-784.086023838,0.089751,0.09704,0.097984,0.057239,-783.996944,-783.989656,-783.988711,-784.029456,C7H4ClN,1.0,-0.26598,-0.06331,0.1646449999999999,0.101335,3.294,883.595,1642.1158,1.263383,0.0,0.0,0.5981749528005035,-0.056112,0.497073,-0.03153,1.99857,4.01092,0.02203,6.03153,48.9464,117.249,-0.068354,-0.05532,1.99861,4.03415,0.02256,6.05532,True,True,False,123.03138613700868,Cl
Brc1c([N+]([O-])=O)cccc1,1,0,14.0,0.0,1.0,4.6046,202.0071,1004.617,1856.23,-3007.83757521,0.09327,0.101483,0.102427,0.058286,-3007.749005,-3007.740792,-3007.739848,-3007.783989,C6H4BrNO2,1.0,-0.2649,-0.09092,0.17791,0.08699,3.7892,1355.065,1884.0749,-0.017813,-0.621189,0.020687,0.6471050975456262,0.07364,0.35767,-0.11215,1.99852,4.0911,0.02254,6.11215,58.5826,122.0833,0.047411,-0.14744,1.9985,4.12774,0.0212,6.14744,True,True,False,108.16637456417084,Br
Clc1ccccn1,1,0,11.0,0.0,1.0,3.3511,113.5463,900.833,854.4302,-707.881297117,0.079352,0.084713,0.085657,0.049634,-707.803784,-707.798423,-707.797479,-707.833501,C5H4ClN,1.0,-0.26138,-0.03749,0.149435,0.111945,1.5026,830.179,864.9628,-0.470079,-0.015926,0.0,0.5772498426683449,0.111378,0.701916,0.19476,1.99874,3.77504,0.03146,5.80524,35.1864,86.5097,0.13002,0.13865,1.99874,3.83334,0.02926,5.86135,True,False,False,142.50315070152283,Cl
Brc1ccc(C(OCC)=O)cc1,1,0,21.0,0.0,1.0,1.9668,229.0729,1601.421,4554.0709,-3070.55032918,0.162646,0.17408,0.175024,0.123061,-3070.389447,-3070.378013,-3070.377069,-3070.429032,C9H9BrO2,1.0,-0.25085,-0.05376,0.152305,0.098545,6.6576,1438.565,4580.8114,-1.808337,0.00892,-0.00423,0.6102894902454373,0.091183,0.460968,-0.09522,1.99861,4.07479,0.02183,6.09522,48.7607,115.1978,0.059037,-0.1606,1.9986,4.14065,0.02135,6.1606,True,True,False,123.4203555583954,Br
Brc1nc(-c2ccccc2)cc(-c2ccccc2)n1,1,0,30.0,0.0,1.0,3.9244,311.1803,2296.773,7940.4411,-3297.54688784,0.228767,0.243705,0.244649,0.183516,-3297.322748,-3297.30781,-3297.306865,-3297.367998,C16H11BrN2,1.0,-0.2441,-0.07361,0.158855,0.085245,0.639,2022.531,7937.1201,0.0,1.569605,-0.061209,0.5750471994965387,0.400185,1.067553,0.36959,1.99902,3.58839,0.043,5.63041,18.537,49.6541,0.461451,0.36897,1.99906,3.59384,0.03813,5.63103,True,False,False,162.5113034248352,Br
Brc1cccc([N+]([O-])=O)c1,1,0,14.0,0.0,1.0,4.0404,202.0071,1284.479,2437.6707,-3007.85136118,0.09337,0.101564,0.102508,0.058287,-3007.759119,-3007.750925,-3007.749981,-3007.794202,C6H4BrNO2,1.0,-0.26778,-0.0989,0.18334,0.08444,2.0495,1284.479,2425.6791,-0.810951,0.321885,0.0,0.6124921334172435,0.068477,0.337217,-0.11298,1.99861,4.092,0.02237,6.11298,52.8398,112.4938,0.073374,-0.10091,1.99861,4.07997,0.02233,6.10091,True,True,False,117.17495250701904,Br
Brc1cccc(C#N)c1,1,0,13.0,0.0,1.0,3.8999,182.0193,1010.873,2012.6005,-2895.59420287,0.089327,0.096814,0.097758,0.055726,-2895.505249,-2895.497762,-2895.496818,-2895.53885,C7H4BrN,1.0,-0.26434,-0.06411,0.164225,0.100115,6.3045,1330.095,2020.9247,0.0,0.540598,-0.0,0.6123348017621145,0.078164,0.356858,-0.11316,1.9986,4.09223,0.02233,6.11316,53.5577,115.9255,0.050714,-0.10741,1.99858,4.08808,0.02075,6.10741,True,True,False,115.9701051712036,Br
Brc1ccc(N(C)C)cc1,1,0,20.0,0.0,1.0,3.8981,200.0777,1200.431,3006.5702,-2937.31877136,0.164292,0.174407,0.175351,0.127423,-2937.156573,-2937.146458,-2937.145513,-2937.193442,C8H10BrN,1.0,-0.19096,-0.00232,0.0966399999999999,0.09432,6.4458,1200.431,2994.7099,1.082746,-0.0,-0.014844,0.6093455003146633,0.078935,0.211872,-0.14296,1.99855,4.12316,0.02124,6.14296,67.8639,85.3062,0.107257,-0.04933,1.99855,4.02923,0.02155,6.04933,True,True,False,101.54339337348938,Br
Brc1cscc1,1,0,9.0,0.0,1.0,1.2724,163.0317,859.19,1205.9015,-3124.10426986,0.057036,0.062445,0.063389,0.026306,-3124.048067,-3124.042659,-3124.041714,-3124.078797,C4H3BrS,1.0,-0.23743,-0.02286,0.130145,0.107285,2.4,1006.48,1217.1124,0.0,0.060957,0.0,0.6013215859030837,0.100696,0.279284,-0.17368,1.99845,4.15249,0.02275,6.17368,67.7614,74.8971,0.098076,-0.16676,1.99864,4.14009,0.02803,6.16676,True,False,False,101.96157479286194,Br
Brc1ccc(O)cc1,1,0,13.0,0.0,1.0,2.3147,173.0089,837.209,1716.9083,-2878.56867751,0.094843,0.101732,0.102676,0.06253,-2878.474392,-2878.467503,-2878.466559,-2878.506706,C6H5BrO,1.0,-0.22195,-0.0148,0.118375,0.103575,1.7945,1116.278,1730.8768,-0.312019,0.001138,0.0,0.6117054751415985,0.078091,0.248096,-0.13717,1.99858,4.11723,0.02136,6.13717,64.8452,93.7291,0.081275,-0.07499,1.99858,4.0551,0.02131,6.07499,True,True,False,102.3603835105896,Br
Ic1cccc(F)c1,1,0,12.0,0.0,1.0,1.4065,222.0005,1022.434,1416.8685,-342.25183927,0.082116,0.088811,0.089755,0.049076,-342.17116,-342.164465,-342.163521,-342.2042,C6H4FI,1.0,-0.2453,-0.04073,0.143015,0.1022849999999999,4.2675,817.947,1439.9114,0.281378,0.239261,-0.0,0.6264946507237256,-0.312309,0.412919,-0.20909,1.99866,4.18356,0.02687,6.20909,59.198,108.47,-0.25387,-0.2611,1.99877,4.23129,0.03104,6.2611,True,False,False,107.48536717891692,I
Ic1ccccn1,1,0,11.0,0.0,1.0,3.2639,204.9978,992.264,1079.0196,-259.055876489,0.078327,0.084113,0.085057,0.046587,-258.979907,-258.974122,-258.973177,-259.011648,C5H4IN,1.0,-0.24793,-0.03884,0.143385,0.104545,4.587,817.158,1101.1649,0.613215,-0.0156,0.0,0.6032095657646318,-0.157812,0.737016,0.04421,1.99879,3.91755,0.03946,5.95579,30.9027,69.0722,-0.131647,-0.05569,1.99884,4.01413,0.04272,6.05569,True,False,False,148.1632056236267,I
Ic1cccc(C(F)(F)F)c1,1,0,15.0,0.0,1.0,2.3981,272.0083,1348.031,2473.2798,-580.052319906,0.09508,0.104585,0.105529,0.056722,-579.959591,-579.950087,-579.949142,-579.997949,C7H4F3I,1.0,-0.25257,-0.0446,0.148585,0.103985,3.256,1531.854,2474.6365,-0.61772,0.524133,-0.003783,0.6264946507237256,-0.323929,0.351075,-0.21742,1.99864,4.19126,0.02752,6.21742,58.8034,106.4025,-0.267075,-0.27658,1.99874,4.24685,0.03099,6.27658,True,True,False,108.03334271907806,I
Ic1cccc(Cl)c1,1,0,12.0,0.0,1.0,1.5778,238.4551,1130.408,1781.5745,-702.611097388,0.080647,0.087735,0.088679,0.046671,-702.532217,-702.525129,-702.524185,-702.566193,C6H4ClI,1.0,-0.24798,-0.0457,0.14684,0.10114,3.7,1287.409,1816.9906,0.066285,0.40317,-0.0,0.6261799874134676,-0.31214,0.395754,-0.21037,1.99865,4.18457,0.02716,6.21037,59.2731,105.4213,-0.256259,-0.25863,1.99875,4.2292,0.03067,6.25863,True,False,False,107.41718518733978,I
Ic1c([N+]([O-])=O)cccc1,1,0,14.0,0.0,1.0,4.4288,249.0076,1367.02,1691.5666,-447.499776512,0.092726,0.101159,0.102104,0.056842,-447.41177,-447.403336,-447.402392,-447.447654,C6H4INO2,1.0,-0.25806,-0.08953,0.173795,0.084265,4.7535,930.737,1732.67,-0.318144,-0.588246,0.045044,0.6620516047828823,-0.351971,0.315588,-0.22657,1.99856,4.20096,0.02705,6.22657,63.3129,120.4231,-0.382309,-0.26435,1.99852,4.24112,0.02471,6.26435,True,True,False,102.8074516057968,I
Ic1ccc(N)cc1,1,0,14.0,0.0,1.0,3.3775,219.0246,1095.718,1540.7199,-298.371696839,0.106943,0.114317,0.115261,0.073559,-298.267131,-298.259757,-298.258813,-298.300515,C6H6IN,1.0,-0.20479,-0.02523,0.11501,0.08978,10.7325,943.535,1567.1594,0.004373,0.188824,-0.0,0.6230333543108874,-0.318996,0.212974,-0.24874,1.99861,4.22381,0.02631,6.24874,74.3626,76.0372,-0.22659,-0.23624,1.99876,4.2039,0.03358,6.23624,True,True,False,97.40872621536256,I
Ic1c(Cl)cccc1,1,0,12.0,0.0,1.0,2.4728,238.4551,1161.512,1492.1125,-702.607760049,0.080643,0.087704,0.088648,0.046842,-702.528065,-702.521004,-702.52006,-702.561866,C6H4ClI,1.0,-0.24545,-0.04571,0.14558,0.09987,4.7732,978.116,1503.9551,0.449402,-0.42734,0.0,0.6532410320956576,-0.327987,0.216509,-0.24712,1.99847,4.22064,0.02801,6.24712,58.4106,85.0812,-0.265135,-0.27212,1.99855,4.24275,0.03081,6.27212,True,False,False,109.32017707824708,I
Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,1,0,32.0,0.0,1.0,2.0098,309.2047,2768.894,8142.4901,-3265.46550233,0.252803,0.267912,0.268856,0.20818,-3265.215449,-3265.20034,-3265.199396,-3265.260072,C18H13Br,1.0,-0.22883,-0.04039,0.13461,0.09422,1.0859,2051.032,8162.9275,1e-06,1.786247,-0.0,0.6139081183134046,0.080984,0.466865,-0.09329,1.99859,4.07234,0.02236,6.09329,53.3641,103.2484,0.068823,-0.09028,1.99859,4.06898,0.0227,6.09028,True,False,False,116.8147714138031,Br
Clc1ccc(C(F)(F)F)cc1,1,0,15.0,0.0,1.0,1.1857,180.5568,1070.652,2429.9484,-1028.87991545,0.096008,0.105093,0.106037,0.059696,-1028.785509,-1028.776424,-1028.775479,-1028.821821,C7H4ClF3,1.0,-0.2648,-0.03961,0.1522049999999999,0.1125949999999999,1.641,1070.652,2408.0759,-2.002266,-0.0,-0.003191,0.5991189427312775,-0.057925,0.468452,-0.03519,1.99856,4.01475,0.02188,6.03519,49.8989,113.4273,-0.072975,-0.04952,1.9986,4.02858,0.02235,6.04952,True,True,False,121.7246434688568,Cl
Clc1nc2c(S(=O)(=O)c3cc(Cl)ccc3)nnn2c2c1scc2,1,0,29.0,0.0,1.0,9.4701,385.242,2281.929,9307.933,-2585.08092114,0.178785,0.197537,0.198481,0.127605,-2584.915261,-2584.89651,-2584.895566,-2584.966442,C13H6Cl2N4O2S2,1.0,-0.25777,-0.10234,0.180055,0.077715,6.8163,2516.833,9985.2791,-2.12672,1.049631,-0.69863,0.6001415984896161,0.091499,0.979076,0.22778,1.99862,3.73991,0.03368,5.77222,41.0104,84.482,0.058527,0.18018,1.99862,3.7872,0.034,5.81982,True,False,False,135.27179265022278,Cl
Clc1nc2c(S(=O)(=O)c3cc(C)c(C)cc3)nnn2c2c1scc2,1,0,35.0,0.0,1.0,9.9713,378.8505,2609.045,9644.835,-2204.12404413,0.244103,0.26494,0.265884,0.191355,-2203.892341,-2203.871505,-2203.870561,-2203.94509,C15H11ClN4O2S2,1.0,-0.24617,-0.09801,0.17209,0.07408,12.3764,2849.351,10419.5537,2.237674,-1.036945,-0.742548,0.5994336060415355,0.090511,0.965935,0.22656,1.99862,3.74128,0.03354,5.77344,42.1052,81.457,0.053017,0.17343,1.99862,3.79437,0.03358,5.82657,True,False,False,134.07218289375305,Cl
Clc1nc2c(S(=O)(=O)c3ccc(Br)cc3)nnn2c2c1scc2,1,0,29.0,0.0,1.0,9.3006,429.693,2041.849,11952.896,-4696.59129336,0.178353,0.197336,0.198281,0.126376,-4696.425181,-4696.406197,-4696.405253,-4696.477158,C13H6BrClN4O2S2,1.0,-0.25359,-0.10311,0.1783499999999999,0.07524,9.8964,3103.61,13128.9262,2.717268,-0.968354,0.982884,0.5999056010069226,0.091525,0.983669,0.22766,1.99862,3.74009,0.03363,5.77234,41.4131,83.4189,0.053529,0.17251,1.99862,3.79517,0.0337,5.82749,True,False,False,134.83277821540833,Cl
Clc1nc2c(S(=O)(=O)c3ccc(C(C)C)cc3)nnn2c2c1scc2,1,0,38.0,0.0,1.0,9.864,392.8773,2860.432,11269.761,-2243.43303576,0.273312,0.295252,0.296197,0.218172,-2243.171945,-2243.150005,-2243.149061,-2243.227086,C16H13ClN4O2S2,1.0,-0.24904,-0.0983,0.17367,0.07537,10.8166,2364.624,12459.8705,-2.637358,-0.828929,1.030948,0.6006135934550031,0.090476,0.975324,0.22666,1.99862,3.74116,0.03356,5.77334,41.9227,81.9293,0.055583,0.17767,1.99862,3.78997,0.03375,5.82233,True,False,False,134.27693676948547,Cl
Clc1nc2c(S(=O)(=O)c3ccc(C)cc3)nnn2c2c1scc2,1,0,32.0,0.0,1.0,9.9313,364.8237,2663.868,8921.69,-2164.80624329,0.21599,0.235446,0.23639,0.163463,-2164.602646,-2164.58319,-2164.582246,-2164.655173,C14H9ClN4O2S2,1.0,-0.24936,-0.09848,0.17392,0.07544,10.242,2697.588,9727.989,-2.188502,1.011751,0.765348,0.5981749528005035,0.090558,0.974612,0.22671,1.99862,3.74111,0.03356,5.77329,41.9095,81.9109,0.055877,0.17813,1.99862,3.78948,0.03377,5.82187,True,False,False,134.2946503162384,Cl
Ic1ccc(O)cc1,1,0,13.0,0.0,1.0,2.2687,220.0094,1321.51,1512.6394,-318.23476464,0.094361,0.101439,0.102384,0.061163,-318.141932,-318.134853,-318.133909,-318.17513,C6H5IO,1.0,-0.22197,-0.03124,0.126605,0.095365,7.542,1171.339,1543.5073,0.199328,0.00247,-0.0,0.6238200125865324,-0.320522,0.236556,-0.24526,1.99862,4.22012,0.02652,6.24526,71.5504,84.2196,-0.236476,-0.24689,1.99876,4.21531,0.03283,6.24689,True,True,False,99.49994444847108,I
Clc1nc2c(S(=O)(=O)c3c(C)ccc(C)c3)nnn2c2c1scc2,1,0,35.0,0.0,1.0,9.5117,378.8505,2640.436,9158.8894,-2204.12034382,0.244172,0.265108,0.266052,0.191409,-2203.890509,-2203.869573,-2203.868629,-2203.943273,C15H11ClN4O2S2,1.0,-0.24192,-0.09847,0.1701949999999999,0.071725,18.0655,2376.392,10123.6798,-2.358373,1.170839,-0.473733,0.6002989301447451,0.090322,0.972224,0.22674,1.99862,3.74111,0.03353,5.77326,41.7075,82.0127,0.042773,0.15606,1.99862,3.81232,0.03299,5.84394,True,False,False,134.54350399971008,Cl
Clc1nc2c(S(=O)(=O)c3ccccc3)nnn2c2c1scc2,1,0,29.0,0.0,1.0,9.6799,350.7969,2542.843,7903.0543,-2125.48813622,0.188536,0.206049,0.206994,0.139733,-2125.31139,-2125.293878,-2125.292933,-2125.360193,C13H7ClN4O2S2,1.0,-0.25422,-0.09972,0.17697,0.07725,6.9545,2478.467,8470.9273,1.989948,1.122201,-0.510311,0.6006922592825676,0.090896,0.97669,0.22704,1.99862,3.74075,0.03358,5.77296,41.7598,82.3181,0.059961,0.18418,1.99862,3.78321,0.03399,5.81582,True,False,False,134.46054577827454,Cl
Clc1nc2c(S(=O)(=O)c3ccc(CC)cc3)nnn2c2c1scc2,1,0,35.0,0.0,1.0,9.9563,378.8505,2088.929,9870.0156,-2204.11979135,0.245057,0.265646,0.26659,0.191241,-2203.887117,-2203.866528,-2203.865584,-2203.940933,C15H11ClN4O2S2,1.0,-0.24933,-0.09845,0.17389,0.07544,10.4568,2895.183,10878.0947,-2.35897,0.774148,1.032341,0.6012429200755192,0.090472,0.972935,0.22667,1.99862,3.74114,0.03356,5.77333,41.9152,81.9592,0.055674,0.17788,1.99862,3.78975,0.03376,5.82212,True,False,False,134.2847454547882,Cl
Clc1nc2c(S(=O)(=O)c3ccc(Cl)cc3)nnn2c2c1scc2,1,0,29.0,0.0,1.0,9.2788,385.242,2554.255,9882.2859,-2585.08220096,0.178816,0.19756,0.198504,0.127954,-2584.916046,-2584.897302,-2584.896358,-2584.966907,C13H6Cl2N4O2S2,1.0,-0.25602,-0.10327,0.179645,0.076375,7.2887,2665.309,10762.0848,-2.30986,-0.967313,0.883802,0.6013215859030837,0.09157,0.983334,0.22767,1.99862,3.74007,0.03363,5.77233,41.4176,83.4096,0.056386,0.17714,1.99862,3.79037,0.03386,5.82286,True,False,False,134.82769513130188,Cl
Brc1cc(Cl)ccc1,1,0,12.0,0.0,1.0,1.6267,191.4546,900.633,2044.508,-3262.947435,0.081154,0.088042,0.088986,0.048069,-3262.867199,-3262.860311,-3262.859367,-3262.900285,C6H4BrCl,1.0,-0.25096,-0.02678,0.13887,0.11209,1.1532,1009.801,2059.6258,-0.0,0.64596,-0.0,0.6134361233480177,0.081951,0.410879,-0.10038,1.9986,4.07986,0.02192,6.10038,53.8789,110.2846,0.058296,-0.12212,1.99862,4.10148,0.02203,6.12212,True,False,False,115.6434965133667,Br
